datetime,energy_kwh,voltage_mean,intensity_mean,sub_meter_kitchen_kwh,sub_meter_laundry_kwh,sub_meter_climate_kwh,sub_meter_total_kwh,unmetered_kwh
2009-01-13,36.376666666666665,244.45834027777778,6.254305555555556,1.14,0.329,16.194,17.663,18.713666666666665
2009-01-14,29.692983333333334,244.60247916666668,5.1125,2.2785,0.332,10.3165,12.927,16.765983333333335
2009-01-15,26.0678,243.02127777777778,4.520555555555556,2.731,0.39,9.561,12.682,13.385799999999998
2009-01-16,46.109233333333336,242.56897222222221,8.040555555555555,5.811,3.158,15.22,24.189,21.920233333333336
2009-01-17,55.297000000000004,241.63154166666666,9.578888888888889,2.477,3.154,15.322,20.953,34.34400000000001
2009-01-18,52.5699,242.64408333333333,9.167638888888888,5.649,6.701,12.727,25.076999999999998,27.4929
2009-01-19,28.3311,243.1261736111111,4.924444444444444,1.118,0.376,10.279,11.773,16.5581
2009-01-20,28.967133333333333,243.39985416666664,4.979722222222223,0.0,0.282,13.727,14.009,14.958133333333333
2009-01-21,28.990566666666666,244.10518749999997,4.992916666666667,1.148,2.159,9.83,13.137,15.853566666666666
2009-01-22,20.6226,244.00635416666668,3.5900000000000003,0.0,0.341,8.246,8.587,12.035599999999999
2009-01-23,31.842266666666667,242.76895138888887,5.530833333333333,2.078,0.295,12.146,14.519,17.32326666666667
2009-01-24,36.6795,243.25075694444448,6.391111111111112,5.096,4.492,8.322,17.91,18.769499999999997
2009-01-25,47.394400000000005,242.54399305555555,8.151388888888889,3.971,5.96,11.213,21.144,26.250400000000006
2009-01-26,27.907866666666667,243.20027083333335,4.834444444444444,1.121,0.348,9.821,11.29,16.617866666666668
2009-01-27,23.7505,243.9376041666667,4.167916666666667,0.896,0.278,6.608,7.782,15.968499999999999
2009-01-28,45.36223333333333,243.03222222222223,7.830972222222223,2.301,6.949,14.285,23.535,21.82723333333333
2009-01-29,26.2283,243.36284722222223,4.532638888888889,0.0,0.294,8.996,9.290000000000001,16.938299999999998
2009-01-30,34.3173,244.28983333333332,5.917916666666666,1.622,0.28,12.147,14.049,20.268300000000004
2009-01-31,55.2142,242.47138194444443,9.633194444444444,8.278,6.575,15.309,30.162,25.0522
2009-02-01,30.786166666666666,244.80642361111111,5.3694444444444445,3.33,0.622,7.494,11.446,19.34016666666667
2009-02-02,26.721666666666668,244.8748263888889,4.581111111111111,1.159,0.232,10.915,12.306,14.415666666666668
2009-02-03,31.139833333333335,244.3027222222222,5.3438888888888885,0.703,0.878,14.984,16.565,14.574833333333334
2009-02-04,41.0154,244.68669444444447,7.041388888888889,0.871,6.961,15.96,23.792,17.223399999999998
2009-02-05,27.4848,243.85506249999997,4.7625,1.104,0.264,12.987,14.355,13.1298
2009-02-06,34.13993333333334,243.28893055555557,5.921666666666667,1.165,0.273,11.716,13.154,20.98593333333334
2009-02-07,52.19226666666667,242.05092361111113,9.080972222222222,6.822,4.483,17.873,29.178,23.014266666666668
2009-02-08,36.381099999999996,243.35456944444445,6.329583333333334,5.341,0.259,15.174,20.774,15.607099999999996
2009-02-09,28.443966666666665,243.3219861111111,4.9655555555555555,1.063,0.228,9.375,10.666,17.777966666666664
2009-02-10,32.39703333333333,243.15777083333333,5.5841666666666665,1.128,0.263,12.339,13.73,18.667033333333332
2009-02-11,43.98983333333333,242.09756249999998,7.73125,2.985,10.477,12.195,25.657,18.33283333333333
2009-02-12,32.811,242.91152777777776,5.682638888888889,1.109,0.299,17.724,19.132,13.678999999999998
2009-02-13,28.167033333333332,241.69333333333336,4.891805555555555,1.1,0.254,11.554,12.908000000000001,15.259033333333331
2009-02-14,38.92193333333333,241.9453472222222,6.728194444444445,2.28,3.256,18.543,24.079,14.842933333333328
2009-02-15,26.433866666666667,242.8439375,4.501388888888889,2.465,0.226,5.234,7.925,18.508866666666666
2009-02-16,21.98323333333333,242.14300694444444,3.8281944444444447,0.0,0.261,7.037,7.298,14.685233333333331
2009-02-17,13.2463,242.26856249999997,2.303888888888889,0.0,0.278,3.925,4.202999999999999,9.0433
2009-02-18,13.774166666666668,242.23109722222225,2.3558333333333334,0.0,0.297,5.471,5.768,8.006166666666669
2009-02-19,12.2878,241.54959027777775,2.111527777777778,1.046,0.262,1.796,3.104,9.183800000000002
2009-02-20,31.3456,240.19070833333333,5.535,2.897,0.293,8.768,11.958,19.3876
2009-02-21,21.9364,240.9543402777778,3.806666666666667,2.111,0.262,3.983,6.356,15.5804
2009-02-22,37.307966666666665,241.31630555555554,6.534722222222222,3.816,8.576,7.133,19.525,17.782966666666667
2009-02-23,45.56093333333333,241.24088194444445,7.873055555555556,1.212,3.744,12.471,17.427,28.13393333333333
2009-02-24,29.719066666666667,240.8879236111111,5.167638888888889,0.0,1.602,14.512,16.114,13.605066666666666
2009-02-25,19.497400000000003,241.2019652777778,3.4125,1.092,0.274,7.359,8.725,10.772400000000003
2009-02-26,19.280866666666668,240.73236805555555,3.3630555555555555,0.0,0.268,6.841,7.109,12.171866666666668
2009-02-27,33.8153,240.96568750000003,5.903472222222222,1.154,0.246,14.831,16.230999999999998,17.584300000000002
2009-02-28,27.179166666666667,242.3972777777778,4.834305555555555,1.145,5.358,8.006,14.509,12.670166666666667
2009-03-01,41.20868333333333,242.14014236111112,7.230555555555555,11.224,2.7405,8.852,22.8165,18.39218333333333
2009-03-02,24.624033333333333,242.24184722222222,4.401111111111112,1.56,0.31,6.684,8.554,16.070033333333335
2009-03-03,30.81586666666667,242.89735416666667,5.347083333333334,1.159,0.268,13.024,14.450999999999999,16.36486666666667
2009-03-04,30.702166666666667,242.3844861111111,5.397222222222222,2.214,2.57,8.393,13.177,17.525166666666667
2009-03-05,24.030199999999997,241.67960416666668,4.253333333333334,0.0,0.271,9.094,9.365,14.665199999999997
2009-03-06,29.724566666666664,240.79331249999998,5.2636111111111115,1.144,0.265,12.056,13.465,16.259566666666665
2009-03-07,28.27443333333333,242.47164583333333,4.935972222222222,1.055,0.811,12.113,13.979,14.295433333333332
2009-03-08,39.286100000000005,242.15979166666665,6.881805555555555,7.253,5.26,12.691,25.204,14.082100000000004
2009-03-09,28.0926,242.48230555555557,4.904444444444445,2.001,0.369,10.336,12.706,15.386600000000001
2009-03-10,30.6035,241.8284375,5.340694444444445,0.0,0.281,11.61,11.891,18.7125
2009-03-11,40.0984,241.8211736111111,7.027638888888888,3.476,7.288,10.737,21.500999999999998,18.5974
2009-03-12,31.454333333333334,241.9984236111111,5.457916666666667,0.0,0.364,13.655,14.019,17.435333333333332
2009-03-13,24.092,242.75730555555558,4.171388888888889,1.082,0.311,10.466,11.859,12.232999999999999
2009-03-14,35.81713333333333,242.17880555555556,6.186111111111111,2.196,0.28,18.036,20.512,15.30513333333333
2009-03-15,32.3677,241.77111111111114,5.69625,3.478,5.152,8.353,16.983,15.384699999999999
2009-03-16,22.302083333333332,242.4094548611111,3.855208333333333,0.0,0.306,9.291,9.597,12.705083333333333
2009-03-17,32.1985,241.95642361111112,5.649305555555555,1.11,3.952,12.32,17.382,14.816500000000001
2009-03-18,24.178,242.84061805555555,4.181111111111111,1.123,0.375,12.101,13.599,10.579
2009-03-19,19.858866666666664,242.7762777777778,3.4248611111111114,0.0,0.314,9.458,9.772,10.086866666666664
2009-03-20,24.398433333333333,242.9164861111111,4.217777777777778,1.083,0.308,10.618,12.009,12.389433333333333
2009-03-21,32.16703333333333,242.58272222222223,5.671805555555555,5.42,0.682,10.266,16.368000000000002,15.799033333333327
2009-03-22,28.152833333333334,241.52761111111113,4.950555555555556,2.017,3.778,9.015,14.81,13.342833333333333
2009-03-23,21.6075,242.05365277777778,3.7894444444444444,1.078,0.31,5.999,7.387,14.220500000000001
2009-03-24,27.6952,242.4840972222222,4.8943055555555555,1.71,0.352,10.149,12.210999999999999,15.484200000000001
2009-03-25,30.646233333333335,243.1130625,5.353055555555556,2.78,3.315,10.287,16.382,14.264233333333333
2009-03-26,20.1834,242.93575694444445,3.5016666666666665,0.0,0.312,8.596,8.908,11.2754
2009-03-27,28.56543333333333,242.62864583333334,5.015138888888889,1.103,0.526,9.947,11.575999999999999,16.98943333333333
2009-03-28,37.68293333333334,242.13561805555554,6.603333333333333,4.527,0.327,12.225,17.079,20.603933333333337
2009-03-29,36.94416666666667,242.54856944444444,6.418333333333333,1.611,4.024,9.502,15.137,21.807166666666667
2009-03-30,24.6242,242.72852083333333,4.304722222222223,1.085,0.295,9.901,11.280999999999999,13.3432
2009-03-31,30.391366666666666,242.16790277777778,5.309027777777778,2.202,2.711,12.958,17.871000000000002,12.520366666666664
2009-04-01,27.352333333333334,242.90603472222222,4.807916666666666,2.807,2.364,7.309,12.48,14.872333333333334
2009-04-02,27.40556666666667,242.2396388888889,4.761388888888889,1.128,0.324,13.5,14.952,12.453566666666669
2009-04-03,22.721,241.8118888888889,3.982916666666666,0.0,0.326,8.556,8.882,13.839
2009-04-04,36.52053333333333,241.45065277777778,6.396527777777778,2.699,4.172,16.251,23.122,13.398533333333333
2009-04-05,22.9286,242.31370833333332,4.112083333333333,3.832,0.357,6.503,10.692,12.2366
2009-04-06,24.21056666666667,242.30114583333335,4.225555555555555,0.799,0.333,10.141,11.273,12.937566666666669
2009-04-07,24.001533333333334,241.98941666666667,4.23125,1.103,0.338,9.121,10.562000000000001,13.439533333333333
2009-04-08,25.576666666666664,242.25972916666666,4.527916666666666,2.131,2.827,7.968,12.926,12.650666666666664
2009-04-09,31.507866666666665,242.2968263888889,5.464583333333334,2.682,0.366,13.482,16.53,14.977866666666664
2009-04-10,30.701900000000002,242.0344861111111,5.329166666666667,2.057,2.822,13.828,18.707,11.994900000000001
2009-04-11,41.04076666666666,240.96925694444442,7.175277777777778,3.661,4.286,18.233,26.18,14.860766666666663
2009-04-12,35.68353333333334,240.4032986111111,6.332777777777778,7.498,1.504,12.47,21.472,14.211533333333335
2009-04-13,26.664066666666667,241.13211805555557,4.735138888888889,1.006,5.648,6.209,12.863,13.801066666666667
2009-04-14,25.025633333333335,241.4923263888889,4.435,0.888,2.341,9.478,12.707,12.318633333333334
2009-04-15,20.267699999999998,241.32070833333333,3.6109722222222222,1.88,0.463,5.278,7.6209999999999996,12.6467
2009-04-16,26.0754,240.47604166666667,4.6241666666666665,2.896,0.397,9.809,13.102,12.973399999999998
2009-04-17,34.04683333333333,241.32772916666667,5.966944444444445,0.0,5.224,7.655,12.879000000000001,21.16783333333333
2009-04-18,25.204433333333334,241.04625,4.428055555555555,1.028,2.613,10.699,14.34,10.864433333333334
2009-04-19,21.441133333333333,242.6585347222222,3.7484722222222224,2.201,0.376,8.088,10.665,10.776133333333334
2009-04-20,24.775166666666667,241.90455555555556,4.333333333333333,0.0,2.644,10.476,13.120000000000001,11.655166666666666
2009-04-21,31.576633333333334,240.64846527777777,5.535277777777778,1.925,0.375,7.38,9.68,21.896633333333334
2009-04-22,24.936633333333337,241.27485416666664,4.372777777777778,1.024,1.203,13.265,15.492,9.444633333333336
2009-04-23,19.024333333333335,241.49463888888891,3.402222222222222,1.068,0.395,5.511,6.974,12.050333333333334
2009-04-24,19.9008,241.7900833333333,3.529861111111111,0.0,0.383,9.677,10.059999999999999,9.840800000000002
2009-04-25,33.70473333333334,240.50833333333333,5.936111111111111,2.007,3.901,13.225,19.133,14.571733333333338
2009-04-26,29.693766666666665,241.8649236111111,5.242083333333333,3.053,3.017,10.561,16.631,13.062766666666665
2009-04-27,22.52713333333333,241.0012291666667,4.004166666666666,0.995,0.376,7.021,8.392,14.135133333333332
2009-04-28,28.439766666666667,241.990125,5.059027777777778,2.068,0.371,11.469,13.908,14.531766666666668
2009-04-29,27.744666666666667,242.18654166666667,4.858472222222222,1.043,2.492,9.372,12.907,14.837666666666667
2009-04-30,30.579366666666665,241.90433333333334,5.323888888888889,1.027,0.363,15.305,16.695,13.884366666666665
2009-05-01,25.213366666666666,241.27309027777778,4.424166666666666,1.067,1.052,11.709,13.828,11.385366666666666
2009-05-02,23.231833333333334,241.8829027777778,4.077500000000001,1.43,0.374,9.76,11.564,11.667833333333334
2009-05-03,26.814633333333333,242.06633333333335,4.7619444444444445,3.207,2.593,7.226,13.026,13.788633333333333
2009-05-04,27.798033333333333,241.43522916666666,4.841388888888889,1.007,0.411,11.374,12.792,15.006033333333333
2009-05-05,28.857899999999997,240.81849305555556,5.057222222222222,1.049,5.539,10.166,16.753999999999998,12.1039
2009-05-06,22.498366666666666,240.8967152777778,3.969722222222222,1.038,1.797,9.058,11.893,10.605366666666665
2009-05-07,16.877466666666667,241.1735138888889,2.972777777777778,0.0,0.374,7.992,8.366,8.511466666666667
2009-05-08,30.9526,240.82481249999998,5.417777777777778,2.226,0.848,15.426,18.5,12.4526
2009-05-09,21.022533333333335,241.57422916666667,3.7644444444444445,2.09,0.382,6.605,9.077,11.945533333333335
2009-05-10,32.7982,241.07,5.843888888888889,4.3,6.67,8.696,19.665999999999997,13.132200000000005
2009-05-11,25.286266666666666,240.25132638888888,4.4309722222222225,1.035,0.457,11.009,12.501000000000001,12.785266666666665
2009-05-12,27.099266666666665,240.3767777777778,4.768888888888889,0.0,2.713,11.335,14.048000000000002,13.051266666666663
2009-05-13,20.7733,240.63597916666666,3.7073611111111116,1.419,0.553,7.127,9.099,11.674299999999999
2009-05-14,26.783066666666667,240.05952083333335,4.805694444444445,0.0,4.065,11.499,15.564,11.219066666666667
2009-05-15,23.70376666666667,240.95720138888888,4.182777777777778,1.382,0.494,12.195,14.071,9.63276666666667
2009-05-16,33.4563,239.98875694444445,5.885416666666667,1.705,4.82,12.265,18.79,14.6663
2009-05-17,25.7294,240.30072916666666,4.605416666666667,2.555,1.926,7.168,11.649000000000001,14.080399999999997
2009-05-18,20.1651,240.9586736111111,3.518194444444444,0.763,0.374,8.971,10.108,10.057099999999998
2009-05-19,26.955733333333335,240.9929375,4.701527777777778,3.253,0.792,10.981,15.026,11.929733333333335
2009-05-20,21.786033333333332,241.31970833333332,3.8394444444444447,1.061,1.889,9.47,12.420000000000002,9.36603333333333
2009-05-21,26.2525,241.01910416666666,4.608472222222222,1.553,1.278,12.563,15.394,10.858500000000001
2009-05-22,17.913433333333334,241.9665347222222,3.200972222222222,0.982,1.207,8.078,10.267,7.646433333333334
2009-05-23,25.509966666666667,240.56841666666668,4.4944444444444445,0.48,1.844,12.579,14.903,10.606966666666667
2009-05-24,21.4631,242.01796527777776,3.7705555555555557,0.045,0.446,10.256,10.747,10.7161
2009-05-25,22.568266666666666,238.4309027777778,4.001805555555555,0.92,0.966,9.93,11.815999999999999,10.752266666666667
2009-05-26,22.316216666666666,231.79023263888888,4.040208333333333,1.191,0.8645,10.1,12.1555,10.160716666666666
2009-05-27,25.7382,231.14297222222223,4.673472222222222,1.052,2.355,11.076,14.483,11.255199999999999
2009-05-28,19.662266666666667,233.70236111111112,3.512916666666667,1.502,0.421,9.049,10.972,8.690266666666668
2009-05-29,20.7141,241.55870138888892,3.633472222222222,1.005,0.434,10.112,11.551,9.163099999999998
2009-05-30,27.651766666666667,241.1634097222222,4.9030555555555555,2.787,1.707,11.557,16.051000000000002,11.600766666666665
2009-05-31,15.948166666666667,241.45614583333332,2.8866666666666667,1.466,0.458,5.72,7.644,8.304166666666667
2009-06-01,24.054333333333332,241.334125,4.31125,2.789,0.461,11.361,14.611,9.443333333333332
2009-06-02,18.1773,241.6302986111111,3.367777777777778,0.0,0.506,7.892,8.398,9.7793
2009-06-03,22.60963333333333,240.40592361111112,4.076666666666666,0.94,1.37,11.577,13.887,8.72263333333333
2009-06-04,17.261000000000003,240.0102013888889,3.083472222222222,1.906,0.455,6.905,9.266,7.995000000000003
2009-06-05,20.505999999999997,239.86320833333335,3.65,0.0,0.456,12.515,12.971,7.534999999999997
2009-06-06,24.590833333333332,240.58184027777776,4.414305555555556,1.769,2.732,10.611,15.112000000000002,9.47883333333333
2009-06-07,20.1232,241.01856249999997,3.628888888888889,2.077,1.641,6.034,9.751999999999999,10.371200000000002
2009-06-08,19.64626666666667,240.0647291666667,3.5420833333333337,1.024,0.432,8.551,10.007,9.63926666666667
2009-06-09,22.214166666666664,240.9235138888889,3.957777777777778,1.0,0.414,10.695,12.109,10.105166666666664
2009-06-10,26.716600000000003,240.7160833333333,4.733888888888889,1.032,4.745,9.889,15.666,11.050600000000003
2009-06-11,21.677500000000002,241.17605555555556,3.8533333333333335,0.0,0.472,10.61,11.081999999999999,10.595500000000003
2009-06-12,18.362199999999998,240.9373402777778,3.265972222222222,1.009,0.46,7.137,8.606,9.756199999999998
2009-06-13,17.3641092861464,240.84930956342004,3.000689655172414,0.0,1.114106170598911,8.710451905626135,9.824558076225046,7.539551209921356
2009-06-14,36.33982577132486,239.54402903811254,6.297701149425287,0.0,0.5120145190562614,23.711651542649726,24.223666061705988,12.116159709618874
2009-06-15,28.307414942528734,240.06123778735633,4.992442528735632,0.916,0.37937931034482764,16.283896551724137,17.579275862068965,10.72813908045977
2009-06-16,25.14653333333333,240.83118055555556,4.484861111111111,2.983,1.221,13.691,17.895000000000003,7.251533333333327
2009-06-17,16.466933333333333,241.29550694444447,2.958888888888889,0.975,0.611,7.193,8.779,7.6879333333333335
2009-06-18,19.428333333333335,241.2962222222222,3.4075,0.0,0.461,11.223,11.684000000000001,7.7443333333333335
2009-06-19,18.114433333333334,241.31758333333335,3.208472222222222,0.969,0.475,7.737,9.181000000000001,8.933433333333333
2009-06-20,18.451666666666664,241.48458333333332,3.2494444444444444,0.0,2.657,9.159,11.816,6.635666666666664
2009-06-21,14.252366666666667,241.28675694444445,2.5322222222222224,1.039,0.412,6.002,7.452999999999999,6.799366666666668
2009-06-22,18.234966666666665,241.20229166666667,3.2180555555555554,0.0,0.449,11.148,11.597,6.6379666666666655
2009-06-23,17.32023333333333,241.21326388888886,3.0751388888888886,1.01,1.261,8.186,10.457,6.86323333333333
2009-06-24,25.581233333333333,240.53718055555555,4.516111111111111,3.059,1.239,14.275,18.573,7.008233333333333
2009-06-25,12.856033333333333,241.17795138888889,2.313888888888889,0.0,0.495,6.224,6.719,6.137033333333332
2009-06-26,21.2887,240.54077083333334,3.8409722222222222,1.826,0.538,9.952,12.315999999999999,8.9727
2009-06-27,28.484199999999998,241.81414583333333,5.028194444444445,2.663,2.432,13.468,18.563,9.921199999999999
2009-06-28,17.656566666666667,241.83843055555556,3.2090277777777776,0.0,1.421,6.742,8.163,9.493566666666666
2009-06-29,16.83556666666667,241.89382638888887,3.026388888888889,1.794,0.598,6.462,8.854,7.981566666666669
2009-06-30,19.8741,241.94360416666666,3.6422222222222222,0.582,1.034,8.989,10.605,9.269099999999998
2009-07-01,20.3057,241.80929861111113,3.6469444444444448,0.989,0.59,9.747,11.326,8.979700000000001
2009-07-02,20.709633333333333,241.96674305555555,3.7150000000000003,0.637,0.603,8.032,9.272,11.437633333333332
2009-07-03,14.402466666666667,241.92334722222222,2.6351388888888887,0.856,0.642,7.371,8.869,5.533466666666667
2009-07-04,20.6428,241.14746527777777,3.8441666666666667,2.084,2.329,6.791,11.204,9.4388
2009-07-05,23.51226666666667,241.4445763888889,4.310277777777778,3.215,1.438,8.014,12.666999999999998,10.84526666666667
2009-07-06,15.904333333333334,241.76347222222225,2.9018055555555557,0.429,0.755,7.142,8.326,7.578333333333333
2009-07-07,18.502266666666667,241.64100694444443,3.4037499999999996,1.292,3.619,5.704,10.615,7.887266666666667
2009-07-08,20.573333333333334,241.60375000000002,3.6909722222222223,0.0,3.514,9.308,12.822,7.751333333333335
2009-07-09,14.104199999999999,242.59112499999998,2.6118055555555557,0.0,0.656,4.783,5.439,8.665199999999999
2009-07-10,19.878766666666664,242.24482638888887,3.527083333333333,0.988,2.624,7.494,11.106,8.772766666666664
2009-07-11,16.566133333333333,242.21479166666666,3.018194444444444,0.981,0.683,7.756,9.42,7.146133333333333
2009-07-12,8.557966666666665,242.3049375,1.6009722222222222,0.0,0.589,4.06,4.648999999999999,3.9089666666666663
2009-07-13,8.2791,242.5475138888889,1.5625,0.0,0.594,3.881,4.475,3.8041
2009-07-14,15.190499999999998,242.2053888888889,2.8152777777777778,2.303,0.618,6.155,9.076,6.114499999999998
2009-07-15,11.967899999999998,241.92689583333333,2.1675,0.878,0.932,5.82,7.630000000000001,4.337899999999998
2009-07-16,9.992566666666667,242.11697916666668,1.876111111111111,0.0,1.724,3.902,5.626,4.3665666666666665
2009-07-17,12.1968,241.59461805555554,2.1952777777777777,0.0,0.626,6.67,7.296,4.900799999999999
2009-07-18,16.106833333333334,242.00627777777777,2.884861111111111,0.0,0.663,5.389,6.0520000000000005,10.054833333333335
2009-07-19,20.060733333333335,242.04660416666667,3.5258333333333334,0.0,0.598,5.058,5.656,14.404733333333336
2009-07-20,11.041433333333334,241.84186111111114,2.0479166666666666,0.914,0.784,4.948,6.646000000000001,4.395433333333333
2009-07-21,13.562700000000001,242.522875,2.5005555555555556,0.0,0.981,7.795,8.776,4.7867000000000015
2009-07-22,12.325533333333334,242.07941666666665,2.2625,0.0,0.681,3.965,4.646,7.679533333333334
2009-07-23,17.166666666666668,241.94331944444446,3.0527777777777776,0.926,0.622,9.064,10.612,6.554666666666668
2009-07-24,9.362300000000001,241.7508263888889,1.756527777777778,0.0,0.63,4.128,4.758,4.604300000000001
2009-07-25,8.944799999999999,242.09706944444446,1.6822222222222223,0.0,0.577,3.716,4.293,4.651799999999999
2009-07-26,9.050266666666666,242.65740277777775,1.7173611111111111,0.0,1.019,3.799,4.818,4.232266666666666
2009-07-27,11.4761,242.52809027777778,2.1820833333333334,0.0,2.062,5.202,7.263999999999999,4.212100000000001
2009-07-28,15.047500000000001,242.22140972222223,2.7680555555555557,0.0,4.899,4.353,9.251999999999999,5.795500000000002
2009-07-29,15.033333333333333,241.50047222222221,2.711388888888889,0.869,0.749,7.549,9.167,5.866333333333333
2009-07-30,13.205433333333334,242.4390138888889,2.4106944444444447,0.0,2.304,4.04,6.343999999999999,6.861433333333334
2009-07-31,16.263833333333334,241.87106250000002,3.002222222222222,0.865,3.423,6.302,10.59,5.673833333333334
2009-08-01,11.782766666666667,241.50300694444445,2.207361111111111,0.0,0.844,6.248,7.0920000000000005,4.690766666666667
2009-08-02,8.162066666666666,240.94159722222224,1.5684722222222223,0.0,0.637,3.539,4.176,3.986066666666666
2009-08-03,8.3383,241.92006944444447,1.5655555555555556,0.0,0.605,3.811,4.416,3.9223
2009-08-04,8.481533333333333,242.27648611111113,1.6094444444444445,0.0,0.607,3.871,4.478,4.003533333333333
2009-08-05,8.644200000000001,242.30757638888886,1.6444444444444444,0.0,0.62,4.042,4.662,3.9822000000000015
2009-08-06,8.877866666666668,241.22875000000002,1.677361111111111,0.0,0.659,4.193,4.851999999999999,4.025866666666668
2009-08-07,8.988266666666668,241.3577986111111,1.6958333333333333,0.0,0.668,4.232,4.9,4.088266666666668
2009-08-08,8.774533333333332,241.72709722222223,1.6597222222222223,0.0,0.646,4.093,4.739,4.0355333333333325
2009-08-09,16.637233333333334,242.04941666666664,3.057222222222222,1.984,2.38,5.154,9.518,7.119233333333334
2009-08-10,17.822633333333332,241.02849999999998,3.277083333333333,0.0,3.719,6.012,9.731,8.091633333333332
2009-08-11,15.849233333333332,241.84149305555556,2.94875,0.857,1.467,6.577,8.901,6.948233333333333
2009-08-12,13.7406,241.80827777777776,2.5543055555555556,0.912,0.689,4.991,6.592,7.148600000000001
2009-08-13,13.722583333333334,241.6538125,2.5038194444444444,1.215,3.702,2.1545,7.0715,6.651083333333334
2009-08-14,12.477933333333334,241.1795763888889,2.2831944444444447,0.429,0.85,4.647,5.926,6.551933333333334
2009-08-15,25.234366666666666,240.8963472222222,4.605833333333333,3.437,1.852,8.922,14.211,11.023366666666666
2009-08-16,20.2952,240.52084722222224,3.7944444444444443,1.604,1.094,5.691,8.389,11.906200000000002
2009-08-17,13.098466666666667,241.22044444444444,2.4170833333333333,0.001,0.813,6.261,7.075,6.023466666666667
2009-08-18,18.009966666666667,240.8264861111111,3.2581944444444444,2.306,1.44,6.324,10.07,7.939966666666667
2009-08-19,14.679033333333333,241.54156944444443,2.7259722222222225,0.896,0.812,6.044,7.752,6.927033333333333
2009-08-20,12.9287,241.08561805555553,2.4233333333333333,0.0,0.883,6.138,7.021,5.907699999999999
2009-08-21,19.362433333333335,240.61175694444444,3.5033333333333334,3.043,0.887,7.527,11.457,7.905433333333335
2009-08-22,25.8123,241.1232361111111,4.760694444444444,4.544,3.203,8.549,16.296,9.516300000000001
2009-08-23,17.778466666666667,241.55547222222222,3.330416666666667,0.949,0.819,6.994,8.762,9.016466666666666
2009-08-24,20.8709,241.06553472222222,3.7718055555555554,2.279,0.737,8.247,11.263,9.607899999999999
2009-08-25,15.726833333333333,241.50986111111112,2.889166666666666,1.14,0.755,6.291,8.186,7.5408333333333335
2009-08-26,18.942433333333334,241.77745833333333,3.4327777777777775,2.131,1.516,7.86,11.507,7.435433333333334
2009-08-27,12.4911,241.638125,2.317638888888889,0.0,0.664,4.283,4.947,7.544099999999999
2009-08-28,18.647366666666667,240.8744375,3.3722222222222222,1.778,1.125,7.485,10.388,8.259366666666667
2009-08-29,23.140233333333335,240.97532638888887,4.183472222222222,0.905,1.483,11.707,14.095,9.045233333333334
2009-08-30,27.8057,241.08125694444445,4.980277777777778,2.653,1.363,10.648,14.664,13.141700000000002
2009-08-31,21.092033333333333,238.7429027777778,3.822361111111111,0.96,0.678,9.974,11.612,9.480033333333333
2009-09-01,16.342266666666667,241.22110416666666,2.9940277777777777,0.0,0.697,6.073,6.7700000000000005,9.572266666666668
2009-09-02,20.380233333333333,241.81777083333336,3.6381944444444443,0.947,0.659,9.921,11.527,8.853233333333334
2009-09-03,20.853133333333336,241.33006944444443,3.762083333333333,3.319,3.099,5.011,11.429,9.424133333333335
2009-09-04,17.07313333333333,242.01287499999998,3.05625,0.0,0.636,8.095,8.731,8.342133333333331
2009-09-05,25.2311,240.86027777777778,4.530833333333333,2.988,2.248,10.433,15.669,9.562100000000001
2009-09-06,20.47716666666667,241.86031944444443,3.665138888888889,0.995,0.588,9.031,10.614,9.863166666666668
2009-09-07,20.357633333333336,241.71161805555553,3.6395833333333334,2.196,0.577,8.299,11.072,9.285633333333337
2009-09-08,18.104233333333333,241.35160416666668,3.2243055555555555,1.002,0.577,8.533,10.112,7.992233333333333
2009-09-09,25.355733333333333,241.30850694444445,4.49125,0.964,3.832,10.671,15.466999999999999,9.888733333333334
2009-09-10,18.539233333333335,241.2289513888889,3.3091666666666666,0.928,0.6,6.508,8.036,10.503233333333336
2009-09-11,20.235766666666667,241.14999305555554,3.565555555555555,0.0,0.631,11.693,12.324,7.911766666666667
2009-09-12,34.40596666666667,240.70704861111113,6.1425,9.583,1.202,12.601,23.386000000000003,11.019966666666669
2009-09-13,26.1938,240.24939583333332,4.688680555555555,4.146,0.612,10.1885,14.9465,11.2473
2009-09-14,26.247633333333333,241.47695833333333,4.6575,2.843,0.603,9.091,12.536999999999999,13.710633333333334
2009-09-15,24.2801,240.99238194444447,4.285,1.769,0.56,8.644,10.972999999999999,13.307100000000002
2009-09-16,29.0527,240.23129166666666,5.1497222222222225,1.035,3.47,13.384,17.889,11.163700000000002
2009-09-17,20.39043333333333,241.3606527777778,3.610833333333334,0.0,0.563,9.71,10.273000000000001,10.117433333333329
2009-09-18,22.900533333333332,241.09920138888887,4.038611111111111,1.993,0.652,9.151,11.796,11.104533333333332
2009-09-19,35.595166666666664,240.35401388888891,6.259444444444445,1.607,4.05,14.845,20.502000000000002,15.093166666666662
2009-09-20,33.922133333333335,241.29544444444446,6.024027777777778,4.532,2.466,11.935,18.933,14.989133333333335
2009-09-21,23.63113333333333,241.2526875,4.20125,0.921,0.604,10.844,12.369,11.262133333333331
2009-09-22,20.7756,241.18202777777776,3.6991666666666667,0.937,0.597,8.502,10.036000000000001,10.7396
